854.049625 1134.891937 69.455593 -0.003877 -0.999992
854.744217 1134.889177 70.150149 -0.004060 -0.999992
855.438807 1134.886297 70.844704 -0.004224 -0.999991
856.133394 1134.883309 71.539260 -0.004370 -0.999990
856.827977 1134.880227 72.233815 -0.004497 -0.999990
857.522558 1134.877062 72.928370 -0.004607 -0.999989
858.217134 1134.873827 73.622926 -0.004698 -0.999989
858.911707 1134.870535 74.317481 -0.004771 -0.999989
859.606276 1134.867199 75.012037 -0.004826 -0.999988
860.300842 1134.863831 75.706592 -0.004862 -0.999988
860.995402 1134.860445 76.401147 -0.004881 -0.999988
861.689959 1134.857052 77.095703 -0.004881 -0.999988
862.384511 1134.853665 77.790258 -0.004862 -0.999988
863.079058 1134.850297 78.484814 -0.004826 -0.999988
863.773600 1134.846961 79.179369 -0.004771 -0.999989
864.468137 1134.843669 79.873924 -0.004699 -0.999989
865.162669 1134.840434 80.568480 -0.004608 -0.999989
865.857195 1134.837269 81.263035 -0.004498 -0.999990
866.551715 1134.834186 81.957591 -0.004371 -0.999990
867.246230 1134.831198 82.652146 -0.004225 -0.999991
867.940739 1134.828317 83.346701 -0.004061 -0.999992
868.635241 1134.825557 84.041257 -0.003879 -0.999992
869.329737 1134.822930 84.735812 -0.003678 -0.999993
870.024227 1134.820449 85.430368 -0.003459 -0.999994
870.718709 1134.818125 86.124923 -0.003222 -0.999995
871.413185 1134.815973 86.819478 -0.002967 -0.999996
872.107654 1134.814004 87.514034 -0.002694 -0.999996
872.802115 1134.812232 88.208589 -0.002402 -0.999997
873.496569 1134.810668 88.903145 -0.002092 -0.999998
874.191016 1134.809326 89.597700 -0.001764 -0.999998
874.885454 1134.808218 90.292255 -0.001419 -0.999999
875.579885 1134.807355 90.986811 -0.001071 -0.999999
876.274308 1134.806731 91.681366 -0.000739 -1.000000
876.968725 1134.806329 92.375922 -0.000428 -1.000000
877.663137 1134.806136 93.070477 -0.000139 -1.000000
878.357544 1134.806137 93.765032 0.000129 -1.000000
879.051947 1134.806316 94.459588 0.000376 -1.000000
879.746348 1134.806659 95.154143 0.000601 -1.000000
880.440747 1134.807150 95.848699 0.000804 -1.000000
881.135146 1134.807775 96.543254 0.000986 -1.000000
881.829545 1134.808520 97.237809 0.001147 -0.999999
882.523945 1134.809368 97.932365 0.001286 -0.999999
883.218347 1134.810305 98.626920 0.001403 -0.999999
883.912752 1134.811316 99.321475 0.001499 -0.999999
884.607161 1134.812387 100.016031 0.001573 -0.999999
885.301575 1134.813501 100.710586 0.001626 -0.999999
885.995995 1134.814646 101.405142 0.001658 -0.999999
886.690422 1134.815804 102.099697 0.001668 -0.999999
887.384856 1134.816962 102.794252 0.001656 -0.999999
888.079299 1134.818105 103.488808 0.001623 -0.999999
888.773752 1134.819217 104.183363 0.001569 -0.999999
889.468216 1134.820284 104.877919 0.001493 -0.999999
890.162691 1134.821291 105.572474 0.001396 -0.999999
890.857178 1134.822222 106.267029 0.001277 -0.999999
891.551679 1134.823064 106.961585 0.001136 -0.999999
892.246194 1134.823801 107.656140 0.000974 -1.000000
892.940725 1134.824417 108.350696 0.000791 -1.000000
893.635271 1134.824899 109.045251 0.000586 -1.000000
894.329835 1134.825231 109.739806 0.000360 -1.000000
895.024417 1134.825399 110.434362 0.000112 -1.000000
895.719018 1134.825387 111.128917 -0.000157 -1.000000
896.413640 1134.825180 111.823473 -0.000448 -1.000000
897.108282 1134.824764 112.518028 -0.000760 -1.000000
897.802946 1134.824124 113.212583 -0.001094 -0.999999
898.497632 1134.823244 113.907139 -0.001449 -0.999999
899.192343 1134.822111 114.601694 -0.001826 -0.999998
899.887078 1134.820708 115.296250 -0.002224 -0.999998
900.581839 1134.819021 115.990805 -0.002643 -0.999997
901.276627 1134.817035 116.685360 -0.003084 -0.999995
901.971442 1134.814735 117.379916 -0.003547 -0.999994
902.666285 1134.812106 118.074471 -0.004030 -0.999992
903.361158 1134.809134 118.769027 -0.004536 -0.999990
904.056062 1134.805802 119.463582 -0.005062 -0.999987
904.750996 1134.802098 120.158137 -0.005610 -0.999984
905.445963 1134.798005 120.852693 -0.006163 -0.999981
906.140962 1134.793532 121.547248 -0.006669 -0.999978
906.835989 1134.788735 122.241804 -0.007090 -0.999975
907.531040 1134.783676 122.936359 -0.007423 -0.999972
908.226113 1134.778416 123.630914 -0.007668 -0.999971
908.921202 1134.773016 124.325470 -0.007824 -0.999969
909.616304 1134.767539 125.020025 -0.007891 -0.999969
910.311416 1134.762045 125.714581 -0.007871 -0.999969
911.006534 1134.756596 126.409136 -0.007761 -0.999970
911.701653 1134.751255 127.103691 -0.007563 -0.999971
912.396770 1134.746081 127.798247 -0.007277 -0.999974
913.091882 1134.741138 128.492802 -0.006902 -0.999976
913.786984 1134.736486 129.187358 -0.006439 -0.999979
914.482073 1134.732186 129.881913 -0.005887 -0.999983
915.177145 1134.728301 130.576468 -0.005247 -0.999986
915.872196 1134.724892 131.271024 -0.004518 -0.999990
916.567222 1134.722021 131.965579 -0.003701 -0.999993
917.262220 1134.719749 132.660135 -0.002794 -0.999996
917.957186 1134.718137 133.354690 -0.001800 -0.999998
918.652116 1134.717247 134.049245 -0.000717 -1.000000
919.347006 1134.717141 134.743801 0.000455 -1.000000
920.041853 1134.717880 135.438356 0.001716 -0.999999
920.736653 1134.719526 136.132912 0.003066 -0.999995
921.431401 1134.722140 136.827467 0.004504 -0.999990
922.126095 1134.725783 137.522022 0.006031 -0.999982
922.820730 1134.730519 138.216578 0.007647 -0.999971
923.515302 1134.736406 138.911133 0.009351 -0.999956
924.209808 1134.743509 139.605689 0.011145 -0.999938
924.904245 1134.751887 140.300244 0.013027 -0.999915
925.598608 1134.761603 140.994799 0.014999 -0.999888
926.292893 1134.772717 141.689355 0.017059 -0.999854
926.987097 1134.785292 142.383910 0.019208 -0.999816
927.681215 1134.799389 143.078466 0.021447 -0.999770
928.375245 1134.815070 143.773021 0.023774 -0.999717
929.069183 1134.832396 144.467576 0.026190 -0.999657
929.763024 1134.851428 145.162132 0.028695 -0.999588
930.456764 1134.872229 145.856687 0.031289 -0.999510
931.150401 1134.894859 146.551243 0.033972 -0.999423
931.843930 1134.919381 147.245798 0.036744 -0.999325
932.537347 1134.945855 147.940353 0.039604 -0.999215
933.230650 1134.974344 148.634909 0.042553 -0.999094
933.923833 1135.004909 149.329464 0.045591 -0.998960
934.616893 1135.037610 150.024020 0.048716 -0.998813
935.309827 1135.072510 150.718575 0.051898 -0.998652
936.002632 1135.109625 151.413130 0.055078 -0.998482
936.695311 1135.148935 152.107686 0.058223 -0.998304
937.387863 1135.190414 152.802241 0.061333 -0.998117
938.080289 1135.234040 153.496797 0.064409 -0.997924
938.772591 1135.279788 154.191352 0.067448 -0.997723
939.464769 1135.327634 154.885907 0.070453 -0.997515
940.156824 1135.377555 155.580463 0.073422 -0.997301
940.848758 1135.429525 156.275018 0.076356 -0.997081
941.540570 1135.483521 156.969574 0.079254 -0.996854
942.232262 1135.539519 157.664129 0.082117 -0.996623
942.923834 1135.597495 158.358684 0.084944 -0.996386
943.615289 1135.657425 159.053240 0.087736 -0.996144
944.306625 1135.719285 159.747795 0.090492 -0.995897
944.997845 1135.783051 160.442351 0.093213 -0.995646
